# 
# FILTER  = 'clear'                                                             
# EXPTIME = 820                                                                 
# OBJECT  = 'PTF15kb'                                                           
# TARGNAME= 'PTF15af_S2'                                                        
# ROTPOSN = 139.99810                                                           
# DICHNAME= 560                                                                 
# GRISNAME= '400/3400'                                                          
# BLUFILT = 'clear'                                                             
# SLITNAME= 'long_1.0'                                                          
# INSTRUME= 'LRIS+LRISBLUE'      /                                                
# TELESCOP= 'Keck I'                                                            
# UTC     = '07:16:37.59'                                                       
# MJD-OBS = 57104.303213                                                        
# AZ      = -37.2990070000                                                      
# EL      = 87.3839800000                                                       
# RA      = '08:48:28.87'                                                       
# DEC     = '+22:03:24.7'                                                       
# EQUINOX = 2000.0000                                                           
# AIRMASS = 1.00104120000                                                       
# SUNELEV = -41.630958                                                          
# MOONELEV= -1.6826475                                                          
# MOONDIST= 86.219415                                                           
# SLITPA  = 229.998                                                             
# DATE_BEG= '2015-03-23T07:16:37'                                               
# DATE_END= '2015-03-23T07:30:17'                                               
# YEXTRACT= 68.8039                                                             
# APRAD   = 2.00000                                                             
# APSHARP = 6                                                                   
# NSATURAT=                    0 /                                                
# NWAV    =                 5163 /                                                
# BAKDIST = 3.50000                                                             
# BAKWIDTH= 8.00000                                                             
# INFILE0 = 'spredux/ceszfpr150323_0090r.spec' /                                  
# TOTALEXP= 820.000                                                             
# BLUEXPTM=              820.000 /                                                
# BLUBIN  = '2,2     '           /                                                
# BLUAPRAD=              2.00000 /                                                
# BLUBKDST=              3.50000 /                                                
# BLUARCF =                    0 /                                                
# BLUCWAV =        3612.31430000 /                                                
# BLUDISP =              2.18000 /                                                
# BLUFCAL1= 'spredux/eszfpb150323_0087r.spec' /                                   
# BLUFCAL2= 'spredux/eszfpb150323_0088r.spec' /                                   
# BLUFAIR1=              1.40040 /                                                
# BLUFAIR2=              1.40484 /                                                
# BLUFNAM1= 'G191-B2B'           /                                                
# BLUFNAM2= 'G191-B2B'           /                                                
# INCFILE1= 'spredux/vcPTF15af_r400-8500.spec' /                                  
# RESCALE1=        1.16709945200 /                                                
# WAVOVER1= '5600.5093-5719.2871' /                                               
# ATCHWAV1=        5620.30859375 /                                                
# REDEXPTM=              800.000 /                                                
# REDBIN  = '2,1     '           /                                                
# REDAPRAD=              2.00000 /                                                
# REDBKDST=              3.50000 /                                                
# REDARCF =                    0 /                                                
# REDCWAV =        7888.48360000 /                                                
# REDDISP =              1.16000 /                                                
# REDFCAL1= 'spredux/eszfpr150323_0084r.spec' /                                   
# REDFCAL2= 'spredux/eszfpr150323_0085r.spec' /                                   
# REDFAIR1=              1.40105 /                                                
# REDFAIR2=              1.40671 /                                                
# REDFNAM1= 'G191-B2B'           /                                                
# REDFNAM2= 'G191-B2B'           /                                                
#                    0                                                            
# REDFILT = 'Clear   '           /                                                
# WAVELEN =        7829.41410000 /                                                
# END                                                                             
# wavelength     flux         sky_flux     flux_unc     xpixel  ypixel  response
  5486.0742  1.02916e-16  3.35929e-17  2.72853e-18  1886       72.889  1.92443e+16
  5488.2759  1.01576e-16  3.32920e-17  2.71541e-18  1887       72.893  1.92056e+16
  5490.4771  1.08114e-16  3.33732e-17  2.78215e-18  1888       72.897  1.91656e+16
  5492.6787  1.07745e-16  3.35703e-17  2.78361e-18  1889       72.902  1.91243e+16
  5494.8799  1.09350e-16  3.31629e-17  2.79825e-18  1890       72.906  1.90814e+16
  5497.0811  1.13697e-16  3.15701e-17  2.82773e-18  1891       72.910  1.90370e+16
  5499.2822  1.03682e-16  3.43230e-17  2.76178e-18  1892       72.915  1.89909e+16
  5501.4834  1.03343e-16  3.40061e-17  2.75901e-18  1893       72.919  1.89430e+16
  5503.6846  1.05618e-16  3.38900e-17  2.78370e-18  1894       72.924  1.88932e+16
  5505.8857  1.03770e-16  3.34032e-17  2.76496e-18  1895       72.928  1.88415e+16
  5508.0869  1.09563e-16  3.41536e-17  2.83223e-18  1896       72.932  1.87877e+16
  5510.2881  1.00867e-16  3.45285e-17  2.75586e-18  1897       72.937  1.87318e+16
  5512.4893  1.03328e-16  3.41433e-17  2.78069e-18  1898       72.941  1.86735e+16
  5514.6904  1.05223e-16  3.33426e-17  2.79607e-18  1899       72.945  1.86129e+16
  5516.8911  1.06660e-16  3.49554e-17  2.83064e-18  1900       72.950  1.85498e+16
  5519.0923  1.07243e-16  3.50188e-17  2.84209e-18  1901       72.954  1.84841e+16
  5521.2930  1.07952e-16  3.55886e-17  2.85989e-18  1902       72.958  1.84157e+16
  5523.4941  1.09848e-16  3.57163e-17  2.88510e-18  1903       72.963  1.83444e+16
  5525.6948  1.03153e-16  3.53734e-17  2.82262e-18  1904       72.967  1.82703e+16
  5527.8960  1.08207e-16  3.40910e-17  2.86580e-18  1905       72.971  1.81932e+16
  5530.0967  9.98056e-17  3.44365e-17  2.79256e-18  1906       72.975  1.81129e+16
  5532.2974  9.92457e-17  3.29828e-17  2.77889e-18  1907       72.980  1.80294e+16
  5534.4980  1.00865e-16  3.46629e-17  2.81917e-18  1908       72.984  1.79426e+16
  5536.6987  1.00616e-16  3.57644e-17  2.83511e-18  1909       72.988  1.78524e+16
  5538.8999  1.03822e-16  3.53874e-17  2.87118e-18  1910       72.993  1.77586e+16
  5541.1006  1.06799e-16  3.63686e-17  2.91862e-18  1911       72.997  1.76613e+16
  5543.3008  1.00148e-16  3.77002e-17  2.87423e-18  1912       73.001  1.75602e+16
  5545.5015  1.00466e-16  3.72914e-17  2.88222e-18  1913       73.006  1.74554e+16
  5547.7021  1.01352e-16  3.69210e-17  2.89677e-18  1914       73.010  1.73467e+16
  5549.9028  9.58068e-17  3.76269e-17  2.85704e-18  1915       73.014  1.72340e+16
  5552.1035  9.83172e-17  3.66041e-17  2.88248e-18  1916       73.018  1.71173e+16
  5554.3037  9.83613e-17  3.70461e-17  2.89808e-18  1917       73.023  1.69966e+16
  5556.5044  9.79967e-17  3.62409e-17  2.89705e-18  1918       73.027  1.68716e+16
  5558.7051  9.88509e-17  3.72074e-17  2.92754e-18  1919       73.031  1.67425e+16
  5560.9053  1.00540e-16  3.94556e-17  2.98040e-18  1920       73.035  1.66091e+16
  5563.1060  1.01386e-16  4.10374e-17  3.01819e-18  1921       73.040  1.64715e+16
  5565.3062  1.00472e-16  4.03753e-17  3.01553e-18  1922       73.044  1.63295e+16
  5567.5068  1.05192e-16  4.08217e-17  3.08270e-18  1923       73.048  1.61831e+16
  5569.7070  9.83391e-17  4.28894e-17  3.04832e-18  1924       73.052  1.60324e+16
  5571.9072  9.68550e-17  1.11417e-16  3.69834e-18  1925       73.057  1.58773e+16
  5574.1074  9.15151e-17  3.25903e-16  5.22903e-18  1926       73.061  1.57178e+16
  5576.3076  7.78433e-17  4.80073e-16  6.06748e-18  1927       73.065  1.55539e+16
  5578.5078  6.52680e-17  4.98832e-16  6.13428e-18  1928       73.069  1.53857e+16
  5580.7085  7.66906e-17  2.98711e-16  5.04530e-18  1929       73.074  1.52131e+16
  5582.9087  8.00379e-17  1.08813e-16  3.62637e-18  1930       73.078  1.50363e+16
  5585.1084  9.33436e-17  4.62847e-17  3.15407e-18  1931       73.082  1.48553e+16
  5587.3086  9.26061e-17  4.23592e-17  3.12343e-18  1932       73.086  1.46701e+16
  5589.5088  9.56831e-17  4.04912e-17  3.15810e-18  1933       73.090  1.44807e+16
  5591.7090  8.93377e-17  4.10676e-17  3.11511e-18  1934       73.095  1.42874e+16
  5593.9092  9.21386e-17  4.16954e-17  3.17697e-18  1935       73.099  1.40901e+16
  5596.1094  8.85608e-17  3.71505e-17  3.10667e-18  1936       73.103  1.38890e+16
  5598.3091  9.30468e-17  3.76547e-17  3.18956e-18  1937       73.107  1.36843e+16
  5600.5093  9.48510e-17  3.74642e-17  3.23413e-18  1938       73.111  1.34760e+16
  5602.7090  1.01380e-16  3.75515e-17  3.33787e-18  1939       73.116  1.32642e+16
  5604.9092  9.30049e-17  3.92948e-17  3.28888e-18  1940       73.120  1.30492e+16
  5607.1089  1.00188e-16  3.80461e-17  3.38814e-18  1941       73.124  1.28311e+16
  5609.3091  1.00677e-16  3.69472e-17  3.41191e-18  1942       73.128  1.26099e+16
  5611.5088  1.04768e-16  3.63446e-17  3.48538e-18  1943       73.132  1.23861e+16
  5613.7090  1.05016e-16  3.60181e-17  3.51828e-18  1944       73.136  1.21597e+16
  5615.9087  9.34626e-17  3.45790e-17  3.39419e-18  1945       73.141  1.19309e+16
  5618.1084  9.56973e-17  3.49593e-17  3.46228e-18  1946       73.145  1.17000e+16
  5620.3086  9.34109e-17  3.55462e-17  3.47757e-18  1947       73.149  1.14671e+16
  5620.7256  9.07799e-17  3.46842e-17  4.63091e-18  119        43.952  9.16773e+15
  5621.8677  9.57953e-17  2.91721e-17  4.59648e-18  120        43.953  9.26315e+15
  5623.0103  1.00819e-16  3.26453e-17  4.70948e-18  121        43.955  9.35904e+15
  5624.1523  1.03200e-16  3.18164e-17  4.70815e-18  122        43.957  9.45531e+15
  5625.2949  1.07181e-16  3.30923e-17  4.76487e-18  123        43.959  9.55203e+15
  5626.4370  1.02636e-16  3.11319e-17  4.63684e-18  124        43.961  9.64912e+15
  5627.5796  1.00381e-16  2.96049e-17  4.55154e-18  125        43.963  9.74665e+15
  5628.7217  1.05078e-16  3.16708e-17  4.63334e-18  126        43.965  9.84450e+15
  5629.8643  9.88298e-17  3.02510e-17  4.48822e-18  127        43.966  9.94277e+15
  5631.0068  1.01741e-16  3.02791e-17  4.51051e-18  128        43.968  1.00414e+16
  5632.1494  1.09873e-16  2.92642e-17  4.59627e-18  129        43.970  1.01404e+16
  5633.2920  1.07476e-16  3.09109e-17  4.56080e-18  130        43.972  1.02397e+16
  5634.4346  1.06196e-16  3.37816e-17  4.56105e-18  131        43.974  1.03393e+16
  5635.5771  1.01827e-16  2.97760e-17  4.41028e-18  132        43.975  1.04393e+16
  5636.7202  9.43155e-17  3.12958e-17  4.29467e-18  133        43.977  1.05396e+16
  5637.8628  9.63167e-17  3.26584e-17  4.32483e-18  134        43.979  1.06401e+16
  5639.0054  9.89277e-17  2.90583e-17  4.28763e-18  135        43.981  1.07410e+16
  5640.1484  9.57563e-17  3.20889e-17  4.26385e-18  136        43.983  1.08421e+16
  5641.2915  1.02089e-16  2.90080e-17  4.29187e-18  137        43.985  1.09435e+16
  5642.4341  1.07784e-16  2.95110e-17  4.36279e-18  138        43.986  1.10451e+16
  5643.5771  9.69191e-17  3.02373e-17  4.19010e-18  139        43.988  1.11470e+16
  5644.7202  1.02817e-16  3.16329e-17  4.27846e-18  140        43.990  1.12490e+16
  5645.8633  9.67523e-17  3.00339e-17  4.14371e-18  141        43.992  1.13513e+16
  5647.0063  1.08776e-16  3.30551e-17  4.34380e-18  142        43.994  1.14538e+16
  5648.1494  1.07797e-16  3.10508e-17  4.28056e-18  143        43.995  1.15565e+16
  5649.2925  1.02376e-16  2.97235e-17  4.16283e-18  144        43.997  1.16593e+16
  5650.4360  1.01936e-16  2.93343e-17  4.13118e-18  145        43.999  1.17624e+16
  5651.5791  1.08484e-16  3.12625e-17  4.23334e-18  146        44.001  1.18655e+16
  5652.7227  1.10757e-16  2.92847e-17  4.21794e-18  147        44.002  1.19688e+16
  5653.8657  1.12494e-16  2.96959e-17  4.22860e-18  148        44.004  1.20722e+16
  5655.0093  1.10483e-16  2.95673e-17  4.17970e-18  149        44.006  1.21758e+16
  5656.1528  1.07769e-16  2.95450e-17  4.12270e-18  150        44.008  1.22794e+16
  5657.2959  1.07521e-16  3.27097e-17  4.14477e-18  151        44.010  1.23830e+16
  5658.4395  1.17764e-16  3.18353e-17  4.25342e-18  152        44.011  1.24869e+16
  5659.5830  1.10238e-16  3.21201e-17  4.13734e-18  153        44.013  1.25907e+16
  5660.7266  1.11181e-16  2.81730e-17  4.07836e-18  154        44.015  1.26945e+16
  5661.8706  1.03423e-16  3.07228e-17  3.98898e-18  155        44.017  1.27985e+16
  5663.0142  1.13515e-16  2.85756e-17  4.08034e-18  156        44.018  1.29024e+16
  5664.1577  1.00881e-16  2.95009e-17  3.90266e-18  157        44.020  1.30064e+16
  5665.3018  1.02368e-16  3.00857e-17  3.91487e-18  158        44.022  1.31104e+16
  5666.4453  1.02560e-16  3.08949e-17  3.91223e-18  159        44.024  1.32143e+16
  5667.5894  1.05763e-16  2.97704e-17  3.92430e-18  160        44.025  1.33181e+16
  5668.7329  1.05635e-16  3.22069e-17  3.93924e-18  161        44.027  1.34219e+16
  5669.8770  1.12274e-16  3.03034e-17  3.98599e-18  162        44.029  1.35256e+16
  5671.0210  1.11524e-16  3.32295e-17  3.99834e-18  163        44.031  1.36294e+16
  5672.1650  1.07180e-16  3.15584e-17  3.90356e-18  164        44.032  1.37330e+16
  5673.3091  1.13258e-16  3.02705e-17  3.95075e-18  165        44.034  1.38365e+16
  5674.4531  1.11531e-16  3.16210e-17  3.93035e-18  166        44.036  1.39398e+16
  5675.5972  1.03757e-16  3.11596e-17  3.80731e-18  167        44.038  1.40431e+16
  5676.7417  1.08972e-16  2.90525e-17  3.83345e-18  168        44.039  1.41463e+16
  5677.8857  9.59894e-17  2.92103e-17  3.64773e-18  169        44.041  1.42492e+16
  5679.0298  1.01085e-16  3.10310e-17  3.72672e-18  170        44.043  1.43521e+16
  5680.1743  9.83623e-17  2.87213e-17  3.64555e-18  171        44.044  1.44548e+16
  5681.3184  9.23646e-17  3.00606e-17  3.56887e-18  172        44.046  1.45572e+16
  5682.4629  9.18685e-17  2.99943e-17  3.54795e-18  173        44.048  1.46595e+16
  5683.6074  9.79311e-17  2.80400e-17  3.59031e-18  174        44.050  1.47615e+16
  5684.7520  9.86473e-17  2.72944e-17  3.57686e-18  175        44.051  1.48634e+16
  5685.8965  9.05752e-17  2.88640e-17  3.47640e-18  176        44.053  1.49649e+16
  5687.0410  9.56198e-17  2.85388e-17  3.52753e-18  177        44.055  1.50662e+16
  5688.1855  9.58541e-17  2.94798e-17  3.53065e-18  178        44.056  1.51673e+16
  5689.3301  1.02020e-16  2.87766e-17  3.58971e-18  179        44.058  1.52681e+16
  5690.4751  1.04009e-16  3.19846e-17  3.64374e-18  180        44.060  1.53686e+16
  5691.6196  1.00248e-16  3.18391e-17  3.58159e-18  181        44.062  1.54687e+16
  5692.7642  1.05168e-16  3.23361e-17  3.63795e-18  182        44.063  1.55686e+16
  5693.9092  1.10668e-16  2.94265e-17  3.65798e-18  183        44.065  1.56683e+16
  5695.0542  1.03832e-16  3.11687e-17  3.58242e-18  184        44.067  1.57675e+16
  5696.1987  1.10949e-16  3.15404e-17  3.66322e-18  185        44.068  1.58664e+16
  5697.3438  1.08234e-16  3.13841e-17  3.61622e-18  186        44.070  1.59649e+16
  5698.4888  1.07818e-16  2.96702e-17  3.57840e-18  187        44.072  1.60631e+16
  5699.6338  1.08473e-16  3.01538e-17  3.58098e-18  188        44.073  1.61609e+16
  5700.7788  1.02930e-16  2.93655e-17  3.49144e-18  189        44.075  1.62583e+16
  5701.9238  1.11565e-16  2.92120e-17  3.58468e-18  190        44.077  1.63553e+16
  5703.0693  1.16056e-16  2.98998e-17  3.63557e-18  191        44.078  1.64519e+16
  5704.2144  1.19520e-16  2.98719e-17  3.66490e-18  192        44.080  1.65481e+16
  5705.3594  1.08167e-16  2.94278e-17  3.51355e-18  193        44.082  1.66438e+16
  5706.5049  1.13442e-16  3.05354e-17  3.57941e-18  194        44.083  1.67391e+16
  5707.6499  1.21083e-16  2.98379e-17  3.64992e-18  195        44.085  1.68340e+16
  5708.7954  1.12105e-16  2.97830e-17  3.53371e-18  196        44.087  1.69284e+16
  5709.9409  1.16528e-16  3.12343e-17  3.59230e-18  197        44.088  1.70224e+16
  5711.0864  1.19937e-16  2.97978e-17  3.60479e-18  198        44.090  1.71157e+16
  5712.2314  1.12824e-16  3.03566e-17  3.51863e-18  199        44.092  1.72088e+16
  5713.3770  1.13648e-16  3.07849e-17  3.52338e-18  200        44.093  1.73012e+16
  5714.5225  1.08099e-16  2.87804e-17  3.42483e-18  201        44.095  1.73932e+16
  5715.6685  1.03069e-16  3.07818e-17  3.37927e-18  202        44.097  1.74846e+16
  5716.8140  1.05626e-16  2.95309e-17  3.38570e-18  203        44.098  1.75755e+16
  5717.9595  1.00840e-16  3.07687e-17  3.33413e-18  204        44.100  1.76659e+16
  5719.1055  1.06228e-16  3.10859e-17  3.39314e-18  205        44.102  1.77558e+16
  5720.2510  1.02337e-16  2.99681e-17  3.32488e-18  206        44.103  1.78451e+16
  5721.3970  1.03695e-16  3.02729e-17  3.33601e-18  207        44.105  1.79338e+16
  5722.5425  1.14080e-16  3.09536e-17  3.45589e-18  208        44.106  1.80219e+16
  5723.6885  1.09056e-16  3.05221e-17  3.38460e-18  209        44.108  1.81095e+16
  5724.8345  1.11137e-16  3.00937e-17  3.39515e-18  210        44.110  1.81966e+16
  5725.9805  1.21448e-16  3.01129e-17  3.50312e-18  211        44.111  1.82830e+16
  5727.1265  1.20069e-16  2.95005e-17  3.47251e-18  212        44.113  1.83689e+16
  5728.2725  1.11032e-16  3.04799e-17  3.37355e-18  213        44.114  1.84541e+16
  5729.4185  1.14811e-16  3.06235e-17  3.40981e-18  214        44.116  1.85387e+16
  5730.5649  1.13731e-16  3.02600e-17  3.38557e-18  215        44.118  1.86228e+16
  5731.7109  1.14538e-16  2.87683e-17  3.36999e-18  216        44.119  1.87062e+16
  5732.8569  1.13307e-16  2.93909e-17  3.35541e-18  217        44.121  1.87889e+16
  5734.0034  1.14026e-16  2.79212e-17  3.33933e-18  218        44.123  1.88712e+16
  5735.1494  1.04380e-16  2.76331e-17  3.21830e-18  219        44.124  1.89526e+16
  5736.2959  1.06175e-16  2.98981e-17  3.25792e-18  220        44.126  1.90335e+16
  5737.4424  1.04891e-16  3.02588e-17  3.24022e-18  221        44.127  1.91137e+16
  5738.5889  1.15385e-16  2.85536e-17  3.33215e-18  222        44.129  1.91933e+16
  5739.7354  1.03368e-16  2.86042e-17  3.18981e-18  223        44.131  1.92723e+16
  5740.8818  1.05820e-16  2.73378e-17  3.19670e-18  224        44.132  1.93505e+16
  5742.0283  1.12260e-16  2.73710e-17  3.26328e-18  225        44.134  1.94281e+16
  5743.1748  1.07264e-16  2.71096e-17  3.19730e-18  226        44.135  1.95050e+16
  5744.3213  1.07382e-16  2.80937e-17  3.20330e-18  227        44.137  1.95814e+16
  5745.4683  1.02329e-16  2.80265e-17  3.13853e-18  228        44.139  1.96569e+16
  5746.6147  1.04340e-16  2.73174e-17  3.14720e-18  229        44.140  1.97318e+16
  5747.7617  9.70981e-17  2.67394e-17  3.05056e-18  230        44.142  1.98060e+16
  5748.9082  9.53935e-17  2.68510e-17  3.02592e-18  231        44.143  1.98796e+16
  5750.0552  9.73331e-17  2.73517e-17  3.04873e-18  232        44.145  1.99524e+16
  5751.2021  1.01476e-16  2.80152e-17  3.09844e-18  233        44.146  2.00245e+16
  5752.3491  9.53776e-17  2.85909e-17  3.02898e-18  234        44.148  2.00961e+16
  5753.4961  9.99111e-17  2.84351e-17  3.07393e-18  235        44.150  2.01668e+16
  5754.6431  1.02188e-16  2.97810e-17  3.10948e-18  236        44.151  2.02368e+16
  5755.7900  1.04707e-16  2.98805e-17  3.13329e-18  237        44.153  2.03061e+16
  5756.9370  1.09915e-16  2.77436e-17  3.16178e-18  238        44.154  2.03748e+16
  5758.0840  1.07055e-16  2.87729e-17  3.13611e-18  239        44.156  2.04428e+16
  5759.2310  1.10580e-16  2.69812e-17  3.14984e-18  240        44.157  2.05100e+16
  5760.3784  1.08367e-16  2.69116e-17  3.11941e-18  241        44.159  2.05765e+16
  5761.5259  1.05861e-16  2.69456e-17  3.08683e-18  242        44.160  2.06424e+16
  5762.6729  1.01492e-16  2.67938e-17  3.03109e-18  243        44.162  2.07075e+16
  5763.8203  1.06165e-16  2.68175e-17  3.07874e-18  244        44.164  2.07718e+16
  5764.9678  1.00683e-16  2.76199e-17  3.02155e-18  245        44.165  2.08355e+16
  5766.1152  1.04769e-16  2.86370e-17  3.07370e-18  246        44.167  2.08986e+16
  5767.2627  9.99670e-17  2.70997e-17  2.99821e-18  247        44.168  2.09608e+16
  5768.4102  1.08601e-16  2.69606e-17  3.08790e-18  248        44.170  2.10224e+16
  5769.5576  1.04128e-16  2.80090e-17  3.04566e-18  249        44.171  2.10832e+16
  5770.7051  1.06547e-16  2.78061e-17  3.06550e-18  250        44.173  2.11433e+16
  5771.8525  1.01450e-16  2.71345e-17  2.99731e-18  251        44.174  2.12027e+16
  5773.0005  1.02550e-16  2.64294e-17  2.99739e-18  252        44.176  2.12614e+16
  5774.1479  1.05389e-16  2.59865e-17  3.01967e-18  253        44.177  2.13194e+16
  5775.2959  1.10403e-16  2.66168e-17  3.07694e-18  254        44.179  2.13767e+16
  5776.4434  1.12476e-16  2.92286e-17  3.12277e-18  255        44.180  2.14332e+16
  5777.5913  1.12567e-16  2.75040e-17  3.10123e-18  256        44.182  2.14891e+16
  5778.7393  1.08693e-16  2.84626e-17  3.06594e-18  257        44.183  2.15443e+16
  5779.8872  1.11637e-16  2.62449e-17  3.06971e-18  258        44.185  2.15987e+16
  5781.0352  1.11341e-16  2.67916e-17  3.06842e-18  259        44.186  2.16525e+16
  5782.1831  1.10261e-16  2.65038e-17  3.04990e-18  260        44.188  2.17055e+16
  5783.3311  1.09350e-16  2.79407e-17  3.05172e-18  261        44.189  2.17579e+16
  5784.4790  1.03109e-16  2.69460e-17  2.96972e-18  262        44.191  2.18096e+16
  5785.6274  1.07418e-16  2.70075e-17  3.01357e-18  263        44.192  2.18605e+16
  5786.7754  1.02537e-16  2.54990e-17  2.94044e-18  264        44.194  2.19108e+16
  5787.9233  1.04718e-16  2.68606e-17  2.97570e-18  265        44.195  2.19604e+16
  5789.0718  1.04855e-16  2.74314e-17  2.97992e-18  266        44.197  2.20093e+16
  5790.2202  1.04669e-16  2.60945e-17  2.96002e-18  267        44.198  2.20575e+16
  5791.3682  9.96488e-17  2.58402e-17  2.89890e-18  268        44.200  2.21050e+16
  5792.5166  1.01899e-16  2.70878e-17  2.93413e-18  269        44.201  2.21519e+16
  5793.6650  9.89266e-17  2.56928e-17  2.88295e-18  270        44.203  2.21980e+16
  5794.8135  1.02641e-16  2.77889e-17  2.94352e-18  271        44.204  2.22435e+16
  5795.9619  9.83705e-17  2.69012e-17  2.88405e-18  272        44.206  2.22884e+16
  5797.1104  9.73228e-17  2.80763e-17  2.88249e-18  273        44.207  2.23326e+16
  5798.2588  9.91059e-17  2.75013e-17  2.89284e-18  274        44.209  2.23761e+16
  5799.4077  1.06756e-16  2.63589e-17  2.96037e-18  275        44.210  2.24189e+16
  5800.5562  1.08056e-16  2.66893e-17  2.97483e-18  276        44.212  2.24612e+16
  5801.7046  1.06967e-16  2.73718e-17  2.96767e-18  277        44.213  2.25027e+16
  5802.8535  1.04514e-16  2.62199e-17  2.92636e-18  278        44.215  2.25436e+16
  5804.0024  1.13186e-16  2.73171e-17  3.02680e-18  279        44.216  2.25838e+16
  5805.1509  1.06332e-16  2.60532e-17  2.93865e-18  280        44.218  2.26235e+16
  5806.2998  1.04801e-16  2.78289e-17  2.93864e-18  281        44.219  2.26625e+16
  5807.4487  1.02109e-16  2.68902e-17  2.89716e-18  282        44.221  2.27009e+16
  5808.5977  1.07941e-16  2.60404e-17  2.94787e-18  283        44.222  2.27386e+16
  5809.7466  1.05275e-16  2.61205e-17  2.91790e-18  284        44.223  2.27757e+16
  5810.8955  1.05805e-16  2.79540e-17  2.94058e-18  285        44.225  2.28122e+16
  5812.0449  1.04951e-16  2.63538e-17  2.91213e-18  286        44.226  2.28482e+16
  5813.1938  1.00770e-16  2.63808e-17  2.86519e-18  287        44.228  2.28834e+16
  5814.3428  9.83732e-17  2.78867e-17  2.85328e-18  288        44.229  2.29182e+16
  5815.4922  1.01513e-16  2.73656e-17  2.87933e-18  289        44.231  2.29523e+16
  5816.6411  1.06337e-16  2.47418e-17  2.90066e-18  290        44.232  2.29858e+16
  5817.7905  1.04805e-16  2.59298e-17  2.89484e-18  291        44.234  2.30187e+16
  5818.9399  1.05590e-16  2.56199e-17  2.89777e-18  292        44.235  2.30510e+16
  5820.0889  1.03260e-16  2.59844e-17  2.87476e-18  293        44.236  2.30829e+16
  5821.2383  1.01628e-16  2.61494e-17  2.85705e-18  294        44.238  2.31141e+16
  5822.3877  1.02569e-16  2.68127e-17  2.87224e-18  295        44.239  2.31447e+16
  5823.5376  9.98134e-17  2.71121e-17  2.84399e-18  296        44.241  2.31747e+16
  5824.6870  9.85519e-17  2.60492e-17  2.81699e-18  297        44.242  2.32044e+16
  5825.8364  1.04627e-16  2.61654e-17  2.88153e-18  298        44.244  2.32333e+16
  5826.9858  1.01128e-16  2.71113e-17  2.85254e-18  299        44.245  2.32618e+16
  5828.1357  1.01339e-16  2.71020e-17  2.85292e-18  300        44.246  2.32897e+16
  5829.2852  1.00127e-16  2.67572e-17  2.83452e-18  301        44.248  2.33170e+16
  5830.4351  1.02858e-16  2.64880e-17  2.85910e-18  302        44.249  2.33439e+16
  5831.5845  9.92110e-17  2.64025e-17  2.81751e-18  303        44.251  2.33702e+16
  5832.7344  9.74255e-17  2.75605e-17  2.80913e-18  304        44.252  2.33960e+16
  5833.8843  9.73806e-17  2.78322e-17  2.80999e-18  305        44.254  2.34214e+16
  5835.0342  9.52950e-17  2.77256e-17  2.78472e-18  306        44.255  2.34462e+16
  5836.1841  9.98819e-17  2.72522e-17  2.82756e-18  307        44.256  2.34705e+16
  5837.3340  1.04240e-16  2.58297e-17  2.85726e-18  308        44.258  2.34943e+16
  5838.4839  1.08715e-16  2.57971e-17  2.90233e-18  309        44.259  2.35176e+16
  5839.6338  1.06536e-16  2.50405e-17  2.87021e-18  310        44.261  2.35405e+16
  5840.7837  1.03762e-16  2.67023e-17  2.85709e-18  311        44.262  2.35629e+16
  5841.9341  1.08437e-16  2.65645e-17  2.90311e-18  312        44.263  2.35849e+16
  5843.0840  1.06592e-16  2.61717e-17  2.87848e-18  313        44.265  2.36063e+16
  5844.2344  1.08064e-16  2.64267e-17  2.89512e-18  314        44.266  2.36273e+16
  5845.3848  1.12375e-16  2.70499e-17  2.94452e-18  315        44.268  2.36480e+16
  5846.5347  1.06320e-16  2.56039e-17  2.86581e-18  316        44.269  2.36681e+16
  5847.6851  1.09651e-16  2.73386e-17  2.91706e-18  317        44.270  2.36878e+16
  5848.8354  1.10494e-16  2.67672e-17  2.91861e-18  318        44.272  2.37071e+16
  5849.9858  1.11545e-16  2.66162e-17  2.92663e-18  319        44.273  2.37258e+16
  5851.1362  1.05814e-16  2.67517e-17  2.86774e-18  320        44.275  2.37443e+16
  5852.2866  1.10085e-16  2.48509e-17  2.89117e-18  321        44.276  2.37624e+16
  5853.4370  1.03291e-16  2.70034e-17  2.84176e-18  322        44.277  2.37800e+16
  5854.5879  1.08611e-16  2.57449e-17  2.88299e-18  323        44.279  2.37972e+16
  5855.7383  1.10354e-16  2.55591e-17  2.89800e-18  324        44.280  2.38140e+16
  5856.8892  1.02096e-16  2.58534e-17  2.81394e-18  325        44.281  2.38304e+16
  5858.0396  1.03209e-16  2.49357e-17  2.81501e-18  326        44.283  2.38465e+16
  5859.1904  9.95668e-17  2.69495e-17  2.79679e-18  327        44.284  2.38622e+16
