WAVE,FLUX,ERR,BGFLUX
6209.1,4.4050237E-16,6.5138645E-18,2.030047E-16
6213.3145,4.4714345E-16,6.5524285E-18,2.0579842E-16
6217.529,4.3030388E-16,6.462626E-18,2.0389282E-16
6221.7427,4.2841884E-16,6.516457E-18,2.2249517E-16
6225.957,4.3904833E-16,6.602886E-18,2.3623728E-16
6230.1714,4.4772335E-16,6.693646E-18,2.533209E-16
6234.3857,4.3013437E-16,6.6484935E-18,2.6373504E-16
6238.6,4.4421394E-16,6.6019903E-18,2.324058E-16
6242.8145,4.469122E-16,6.546443E-18,2.1363236E-16
6247.0283,4.4439875E-16,6.5969035E-18,2.3317176E-16
6251.2427,4.3462147E-16,6.6310524E-18,2.5792998E-16
6255.457,4.378145E-16,6.665154E-18,2.665306E-16
6259.6714,4.3938264E-16,6.5602784E-18,2.3436203E-16
6263.8857,4.3347125E-16,6.460073E-18,2.1434823E-16
6268.0996,4.3091208E-16,6.4243876E-18,2.1137478E-16
6272.314,4.2692983E-16,6.3857446E-18,2.085162E-16
6276.5283,4.287119E-16,6.431657E-18,2.229264E-16
6280.7427,4.2799683E-16,6.4457102E-18,2.306109E-16
6284.957,4.2847564E-16,6.595987E-18,2.7594668E-16
6289.171,4.2523592E-16,7.0405395E-18,4.2345117E-16
6293.3853,4.248003E-16,7.264061E-18,5.007904E-16
6297.5996,4.4617307E-16,7.373001E-18,5.0970086E-16
6301.814,4.163197E-16,6.970265E-18,4.1364804E-16
6306.0283,4.165697E-16,6.4945862E-18,2.628945E-16
6310.242,4.4109495E-16,6.460171E-18,2.1945037E-16
6314.4565,4.4431637E-16,6.4467806E-18,2.1205768E-16
6318.671,4.4211157E-16,6.530217E-18,2.4094405E-16
6322.8853,4.3828894E-16,6.4913325E-18,2.3355658E-16
6327.0996,4.645003E-16,6.5740675E-18,2.2434967E-16
6331.314,4.565794E-16,6.5176633E-18,2.1887702E-16
6335.528,4.545745E-16,6.4649124E-18,2.0692336E-16
6339.742,4.488749E-16,6.4248007E-18,2.0378153E-16
6343.9565,4.367798E-16,6.402736E-18,2.1439974E-16
6348.171,4.352578E-16,6.467678E-18,2.367788E-16
6352.3853,4.611389E-16,6.6520206E-18,2.6078742E-16
6356.599,4.6156853E-16,6.7748466E-18,2.9997886E-16
6360.8135,4.5483753E-16,6.7079467E-18,2.8890414E-16
6365.028,4.5930796E-16,6.584849E-18,2.4613478E-16
6369.242,4.464936E-16,6.3853016E-18,2.0353517E-16
6373.4565,4.3998806E-16,6.3524646E-18,2.0343057E-16
6377.6704,4.330313E-16,6.3074122E-18,2.0061267E-16
6381.885,4.4015697E-16,6.327722E-18,1.9890814E-16
6386.099,4.34597E-16,6.313389E-18,2.0288757E-16
6390.3135,4.5000637E-16,6.2959376E-18,1.7911307E-16
6394.528,4.4279097E-16,6.2828073E-18,1.8512146E-16
6398.7417,4.3518753E-16,6.2220546E-18,1.7893321E-16
6402.956,4.409821E-16,6.2325135E-18,1.7515416E-16
6407.1704,4.448772E-16,6.2552887E-18,1.7756137E-16
6411.385,4.395433E-16,6.2280794E-18,1.7906423E-16
6415.599,4.3315264E-16,6.2137315E-18,1.8333979E-16
6419.8135,4.4396697E-16,6.2456483E-18,1.7985878E-16
6424.0273,4.359256E-16,6.2001455E-18,1.7753185E-16
6428.2417,4.3256366E-16,6.161237E-18,1.7224619E-16
6432.456,4.2713293E-16,6.1550154E-18,1.782955E-16
6436.6704,4.3503146E-16,6.190397E-18,1.792822E-16
6440.885,4.37386E-16,6.1937237E-18,1.780994E-16
6445.0986,4.4353168E-16,6.214146E-18,1.7699596E-16
6449.313,4.361354E-16,6.181567E-18,1.7879081E-16
6453.5273,4.1221398E-16,6.1198503E-18,1.9330733E-16
6457.7417,4.0485523E-16,6.1311127E-18,2.08482E-16
6461.956,4.098226E-16,6.1800227E-18,2.1837413E-16
6466.17,4.174201E-16,6.1950972E-18,2.1383568E-16
6470.3843,4.4059708E-16,6.2083437E-18,1.8889471E-16
6474.5986,4.2154228E-16,6.1071104E-18,1.8597402E-16
6478.813,4.2622984E-16,6.0921703E-18,1.7582191E-16
6483.0273,4.2945685E-16,6.0486486E-18,1.6112289E-16
6487.241,4.3009376E-16,6.164134E-18,1.9362672E-16
6491.4556,4.3280578E-16,6.2495005E-18,2.1546835E-16
6495.67,4.2776765E-16,6.2819305E-18,2.323935E-16
6499.8843,4.370155E-16,6.269677E-18,2.1747477E-16
6504.0986,4.2388867E-16,6.1505742E-18,2.0032174E-16
6508.313,4.258149E-16,6.0943644E-18,1.8174495E-16
6512.527,4.1784797E-16,6.044514E-18,1.7864644E-16
6516.741,4.1487218E-16,6.017696E-18,1.7614626E-16
6520.9556,4.2855097E-16,6.1048374E-18,1.8371827E-16
6525.17,4.21333E-16,6.1536927E-18,2.0810124E-16
6529.3843,4.1750212E-16,6.1235093E-18,2.0447172E-16
6533.598,4.1354833E-16,6.156591E-18,2.0354384E-16
6537.8125,4.1753912E-16,6.0902343E-18,1.9637061E-16
6542.027,4.2875482E-16,6.1440056E-18,1.989327E-16
6546.241,4.1606076E-16,6.1213996E-18,2.0922088E-16
6550.4556,4.0321918E-16,6.0636024E-18,2.1051829E-16
6554.6694,4.1231806E-16,6.1045615E-18,2.1054428E-16
6558.884,4.1483703E-16,6.0592394E-18,1.9386302E-16
6563.098,4.0785346E-16,6.016042E-18,1.9125825E-16
6567.3125,4.1987418E-16,6.1087747E-18,2.0446283E-16
6571.527,4.3265125E-16,6.1656736E-18,2.0430436E-16
6575.7407,4.2556153E-16,6.122205E-18,2.0130924E-16
6579.955,4.410874E-16,6.1299563E-18,1.8362499E-16
6584.1694,4.4100056E-16,6.096601E-18,1.7438385E-16
6588.384,4.3393135E-16,6.081217E-18,1.785101E-16
6592.598,4.2066155E-16,6.0652253E-18,1.922634E-16
6596.8125,4.3044518E-16,6.0771024E-18,1.8390037E-16
6601.0264,4.2204674E-16,6.0461117E-18,1.8567116E-16
6605.2407,4.175323E-16,6.0465807E-18,1.9260632E-16
6609.455,4.1740767E-16,6.0222434E-18,1.8509803E-16
6613.6694,4.2953618E-16,5.9955035E-18,1.621777E-16
6617.884,4.232306E-16,5.965639E-18,1.6273593E-16
6622.0977,4.2911158E-16,6.0157934E-18,1.6970244E-16
6626.312,4.2338963E-16,6.026576E-18,1.8090668E-16
6630.5264,4.2375462E-16,6.040779E-18,1.8509701E-16
6634.7407,4.3049666E-16,6.0324045E-18,1.7408917E-16
6638.955,4.265118E-16,5.999278E-18,1.7060825E-16
6643.169,4.1721174E-16,5.959309E-18,1.7131337E-16
6647.3833,4.3700624E-16,6.0225325E-18,1.6437459E-16
6651.5977,4.335413E-16,6.0052907E-18,1.6452804E-16
6655.812,4.1535142E-16,5.9902555E-18,1.8423627E-16
6660.0264,4.1103333E-16,5.9504197E-18,1.7862705E-16
6664.24,4.2063196E-16,5.9546747E-18,1.6815827E-16
6668.4546,4.1660455E-16,5.9388623E-18,1.6924694E-16
6672.669,4.403661E-16,6.0339116E-18,1.6683828E-16
6676.8833,4.3628992E-16,6.0316666E-18,1.7172485E-16
6681.0977,4.489766E-16,6.081727E-18,1.70502E-16
6685.312,4.4290474E-16,6.026561E-18,1.6349846E-16
6689.526,4.448804E-16,6.0421007E-18,1.6586037E-16
6693.74,4.3875912E-16,6.0244734E-18,1.682806E-16
6697.9546,4.382168E-16,6.032235E-18,1.7148199E-16
6702.169,4.3259087E-16,6.0150643E-18,1.7528582E-16
6706.3833,4.3949228E-16,6.0096665E-18,1.6563229E-16
6710.597,4.394926E-16,6.022935E-18,1.6948407E-16
6714.8115,4.3687307E-16,6.0048275E-18,1.672912E-16
6719.026,4.325389E-16,5.9770537E-18,1.6485739E-16
6723.24,4.2635073E-16,5.977627E-18,1.7348344E-16
6727.4546,4.2514537E-16,5.945992E-18,1.6634466E-16
6731.6685,4.2509976E-16,5.973243E-18,1.751574E-16
6735.883,4.3339147E-16,6.0065977E-18,1.7430292E-16
6740.097,4.296739E-16,5.963718E-18,1.6719301E-16
6744.3115,4.3049814E-16,5.9736308E-18,1.6914462E-16
6748.526,4.44793E-16,6.030175E-18,1.6734466E-16
6752.7397,4.2835478E-16,5.9818344E-18,1.7542399E-16
6756.954,4.372485E-16,5.9666295E-18,1.5910012E-16
6761.1685,4.349867E-16,5.938539E-18,1.5435694E-16
6765.383,4.2778954E-16,5.94465E-18,1.6566277E-16
6769.597,4.3140473E-16,5.9886623E-18,1.7421398E-16
6773.8115,4.3282036E-16,5.9626462E-18,1.6509573E-16
6778.0254,4.398317E-16,5.9813835E-18,1.6233936E-16
6782.2397,4.3622652E-16,5.9983093E-18,1.7136591E-16
6786.454,4.4404077E-16,5.999947E-18,1.6266445E-16
6790.6685,4.3022159E-16,5.937661E-18,1.62534E-16
6794.883,4.337721E-16,5.945466E-18,1.6095699E-16
6799.0967,4.3434913E-16,5.910356E-18,1.5020405E-16
6803.311,4.2422885E-16,5.885808E-18,1.564191E-16
6807.5254,4.0665297E-16,5.843626E-18,1.6705667E-16
6811.7397,4.1964466E-16,5.8698056E-18,1.5816412E-16
6815.954,4.2225056E-16,6.0207615E-18,2.0028736E-16
6820.168,4.4102907E-16,6.229963E-18,2.3997412E-16
6824.3823,4.1752049E-16,6.283418E-18,2.8893268E-16
6828.5967,4.4838785E-16,6.3925783E-18,2.8280373E-16
6832.811,4.452684E-16,6.314175E-18,2.6209936E-16
6837.0254,4.403943E-16,6.164533E-18,2.2211107E-16
6841.2397,4.4064806E-16,6.051004E-18,1.8727173E-16
6845.4536,4.2511279E-16,5.9333624E-18,1.7428522E-16
6849.668,4.440216E-16,6.028283E-18,1.8134553E-16
6853.8823,4.5275997E-16,6.244599E-18,2.4651306E-16
6858.0967,4.3325486E-16,6.1822792E-18,2.7025335E-16
6862.311,4.1826418E-16,6.036324E-18,2.6840973E-16
6866.525,4.0473026E-16,5.7346893E-18,2.1765678E-16
6870.7393,3.7558992E-16,5.4045694E-18,1.7124494E-16
6874.9536,3.8488034E-16,5.423993E-18,1.6579041E-16
6879.168,4.0381181E-16,5.5429935E-18,1.691393E-16
6883.3823,4.0108884E-16,5.5902925E-18,1.7712669E-16
6887.596,4.2916285E-16,5.7121896E-18,1.7350342E-16
6891.8105,4.4864916E-16,5.8233246E-18,1.8009261E-16
6896.025,4.53135E-16,5.837913E-18,1.7419316E-16
6900.2393,4.4085172E-16,5.8654376E-18,1.9028051E-16
6904.4536,4.4172228E-16,5.9235467E-18,1.9902768E-16
6908.6675,4.374293E-16,5.935119E-18,1.9964429E-16
6912.882,4.4138254E-16,6.03557E-18,2.183775E-16
6917.096,4.4021528E-16,6.093332E-18,2.3256518E-16
6921.3105,4.3900916E-16,6.0861505E-18,2.272999E-16
6925.525,4.3594433E-16,6.053181E-18,2.172765E-16
6929.7393,4.3356263E-16,5.9603665E-18,1.9015737E-16
6933.953,4.3757756E-16,5.9801275E-18,1.8953863E-16
6938.1675,4.5606874E-16,6.1628926E-18,2.2102626E-16
6942.382,4.3452695E-16,6.1376284E-18,2.4020504E-16
6946.596,4.3325325E-16,6.118041E-18,2.354343E-16
6950.8105,4.338254E-16,6.0553757E-18,2.1389623E-16
6955.0244,4.31602E-16,5.9365917E-18,1.7927205E-16
6959.239,4.3128506E-16,5.9357335E-18,1.780981E-16
6963.453,4.3243382E-16,5.97272E-18,1.8661981E-16
6967.6675,4.4873773E-16,6.0861724E-18,1.9825297E-16
6971.882,4.4200689E-16,6.0975797E-18,2.0908947E-16
6976.0957,4.1657229E-16,5.9845215E-18,2.0895047E-16
6980.31,4.274196E-16,5.99606E-18,1.9881331E-16
6984.5244,4.3068653E-16,5.9070643E-18,1.6996223E-16
6988.739,4.1894575E-16,5.835289E-18,1.6352823E-16
6992.953,4.312164E-16,5.903794E-18,1.6893555E-16
6997.167,4.3363486E-16,5.9374416E-18,1.757151E-16
7001.3813,4.2930205E-16,5.9357252E-18,1.8082015E-16
7005.5957,4.3191893E-16,5.9487922E-18,1.7992191E-16
7009.81,4.297712E-16,5.937075E-18,1.7013702E-16
7014.0244,4.2538791E-16,5.882292E-18,1.6861537E-16
7018.239,4.4017584E-16,5.9016545E-18,1.5740215E-16
7022.4526,4.329656E-16,5.8765545E-18,1.5850694E-16
7026.667,4.3391311E-16,5.850172E-18,1.489499E-16
7030.8813,4.1984456E-16,5.8122375E-18,1.5575125E-16
7035.0957,4.1553226E-16,5.8654074E-18,1.7631523E-16
7039.31,4.2447468E-16,5.927148E-18,1.8203312E-16
7043.524,4.2060554E-16,5.94225E-18,1.9240645E-16
7047.7383,4.291556E-16,5.968061E-18,1.8825854E-16
7051.9526,4.172547E-16,5.9066465E-18,1.8529878E-16
7056.167,4.170397E-16,5.864109E-18,1.726763E-16
7060.3813,4.2354265E-16,5.894808E-18,1.7275827E-16
7064.595,4.2078146E-16,5.8796804E-18,1.7152331E-16
7068.8096,4.2146737E-16,5.889779E-18,1.7270359E-16
7073.024,4.1718136E-16,5.8845066E-18,1.769478E-16
7077.2383,4.1411218E-16,5.904735E-18,1.865574E-16
7081.4526,4.2931566E-16,5.943987E-18,1.7805513E-16
7085.6665,4.2269898E-16,5.9202913E-18,1.7889223E-16
7089.881,4.2099065E-16,5.892055E-18,1.7193412E-16
7094.095,4.314185E-16,5.9082736E-18,1.6298654E-16
7098.3096,4.208788E-16,5.880926E-18,1.685308E-16
7102.524,4.2676559E-16,5.888172E-18,1.6339942E-16
7106.7383,4.2077667E-16,5.8569255E-18,1.6123983E-16
7110.952,4.2680047E-16,5.878106E-18,1.5945039E-16
7115.1665,4.365706E-16,5.9399108E-18,1.64325E-16
7119.381,4.2402586E-16,5.9011565E-18,1.6906586E-16
7123.595,4.2772255E-16,5.8862867E-18,1.5908748E-16
7127.8096,4.2883865E-16,5.91007E-18,1.6465847E-16
7132.0234,4.2955907E-16,5.9145163E-18,1.6533874E-16
7136.238,4.2407088E-16,5.9013997E-18,1.686636E-16
7140.452,4.2979987E-16,5.933046E-18,1.7056057E-16
7144.6665,4.26051E-16,5.922426E-18,1.7236712E-16
7148.881,4.222855E-16,5.9060133E-18,1.7244247E-16
7153.0947,4.2599735E-16,5.90147E-18,1.6768412E-16
7157.309,4.3456062E-16,5.915088E-18,1.6307813E-16
7161.5234,4.1670966E-16,5.8449277E-18,1.6920047E-16
7165.738,4.0413382E-16,5.7961286E-18,1.7652456E-16
7169.952,4.1025448E-16,5.7583475E-18,1.6471137E-16
7174.166,4.047477E-16,5.708142E-18,1.6236825E-16
7178.3804,4.0748926E-16,5.6935764E-18,1.5941405E-16
7182.5947,4.093436E-16,5.6996558E-18,1.633054E-16
7186.809,4.270563E-16,5.6855374E-18,1.3993892E-16
7191.0234,4.3223025E-16,5.727406E-18,1.4536319E-16
7195.238,4.163639E-16,5.7207377E-18,1.610145E-16
7199.4517,4.3476444E-16,5.780836E-18,1.5227932E-16
7203.666,4.2359152E-16,5.78404E-18,1.6141731E-16
7207.8804,4.3955586E-16,5.837411E-18,1.4977873E-16
7212.0947,4.2641285E-16,5.8601565E-18,1.6496607E-16
7216.309,4.402555E-16,5.9552546E-18,1.7157498E-16
7220.523,4.3547555E-16,5.9329546E-18,1.6992218E-16
7224.7373,4.3798745E-16,5.9629287E-18,1.7877632E-16
7228.9517,4.302478E-16,6.208572E-18,2.7105173E-16
7233.166,4.2909686E-16,6.5780918E-18,3.96274E-16
7237.3804,4.432589E-16,7.385425E-18,4.688218E-16
7241.594,4.3925855E-16,6.8034935E-18,4.639943E-16
7245.8086,4.3435026E-16,6.5340932E-18,3.7601892E-16
7250.023,4.317216E-16,6.1831114E-18,2.6338603E-16
7254.2373,4.363724E-16,6.0145737E-18,2.0402172E-16
7258.4517,4.336836E-16,5.9643453E-18,1.901666E-16
7262.6655,4.3306838E-16,6.0627157E-18,2.1964729E-16
7266.88,4.3106886E-16,6.5016032E-18,3.6299555E-16
7271.094,4.3707684E-16,6.6934827E-18,4.1935376E-16
7275.3086,4.3946552E-16,6.8472646E-18,4.691035E-16
7279.523,4.4594914E-16,6.700617E-18,4.0737107E-16
7283.7373,4.223511E-16,6.284382E-18,2.9824337E-16
7287.951,4.3629823E-16,6.185174E-18,2.468808E-16
7292.1655,4.3157207E-16,6.1009173E-18,2.264065E-16
7296.38,4.4202703E-16,6.1787708E-18,2.355753E-16
7300.594,4.3564437E-16,6.155427E-18,2.3503634E-16
7304.8086,4.2058984E-16,6.311922E-18,3.0237435E-16
7309.0225,4.3216007E-16,6.5224457E-18,3.5383422E-16
7313.237,4.3637478E-16,6.5237096E-18,3.4603064E-16
7317.451,4.2082124E-16,6.5165615E-18,3.6144264E-16
7321.6655,4.3688212E-16,6.3986713E-18,2.9802023E-16
7325.88,4.1965795E-16,6.2585924E-18,2.7411696E-16
7330.0938,4.2698245E-16,6.5236236E-18,3.4740336E-16
7334.308,4.2963957E-16,6.705218E-18,4.034601E-16
7338.5225,4.2594298E-16,6.643777E-18,3.8566517E-16
7342.737,4.3045158E-16,6.5614195E-18,3.5025053E-16
7346.951,4.2365073E-16,6.239524E-18,2.554606E-16
7351.165,4.1505676E-16,6.1736377E-18,2.4563765E-16
7355.3794,4.3053594E-16,6.2973467E-18,2.6317695E-16
7359.5938,4.254561E-16,6.555764E-18,3.536914E-16
7363.808,4.2464435E-16,6.588773E-18,3.6482514E-16
7368.0225,4.290635E-16,6.499924E-18,3.2805644E-16
7372.237,4.24979E-16,6.3595002E-18,2.87138E-16
7376.4507,4.429093E-16,6.1604566E-18,1.9993172E-16
7380.665,4.4591266E-16,6.1550758E-18,1.9373376E-16
7384.8794,4.3130558E-16,6.1798796E-18,2.1942261E-16
7389.0938,4.2922426E-16,6.2435663E-18,2.4082497E-16
7393.308,4.1197168E-16,6.3519112E-18,2.968525E-16
7397.522,4.2139135E-16,6.3382078E-18,2.7938482E-16
7401.7363,4.1657133E-16,6.2417266E-18,2.5455037E-16
7405.9507,4.0975746E-16,6.1392017E-18,2.311617E-16
7410.165,4.1722627E-16,5.985297E-18,1.7409484E-16
7414.3794,4.2051456E-16,5.961018E-18,1.6214905E-16
7418.5933,4.0982233E-16,5.975567E-18,1.7952043E-16
7422.8076,4.1745744E-16,6.0247472E-18,1.8353333E-16
7427.022,4.005404E-16,6.0469773E-18,2.1191232E-16
7431.2363,4.0189217E-16,6.122024E-18,2.3151345E-16
7435.4507,4.0093344E-16,6.0939417E-18,2.2350955E-16
7439.6646,3.884409E-16,5.994119E-18,2.0988682E-16
7443.879,3.8406141E-16,5.908307E-18,1.8912413E-16
7448.0933,3.959954E-16,5.909355E-18,1.7290939E-16
7452.3076,4.0076189E-16,5.9400477E-18,1.7521176E-16
7456.522,3.962834E-16,5.9716096E-18,1.8971043E-16
7460.7363,3.9726314E-16,6.080515E-18,2.1932768E-16
7464.95,3.9876633E-16,6.16663E-18,2.4233936E-16
7469.1646,3.9690145E-16,6.2050594E-18,2.5547228E-16
7473.379,3.8745548E-16,6.2338023E-18,2.7693006E-16
7477.5933,3.9257497E-16,6.235986E-18,2.6871096E-16
7481.8076,3.8926347E-16,6.1361263E-18,2.4221116E-16
7486.0215,3.9542542E-16,6.070806E-18,2.131995E-16
7490.236,3.9848466E-16,5.9982034E-18,1.8691488E-16
7494.45,3.8366341E-16,5.9039607E-18,1.7922922E-16
7498.6646,3.876413E-16,5.9019788E-18,1.7240166E-16
7502.879,3.9708478E-16,5.9317626E-18,1.6727482E-16
7507.093,3.967645E-16,5.938284E-18,1.6790182E-16
7511.307,3.9441298E-16,6.0993225E-18,2.1780812E-16
7515.5215,4.0349913E-16,6.37658E-18,2.8964723E-16
7519.736,4.032468E-16,6.476705E-18,3.1939815E-16
7523.95,3.8939163E-16,6.4412012E-18,3.2664354E-16
7528.164,3.788797E-16,6.2189854E-18,2.7039216E-16
7532.3784,3.9420567E-16,6.060151E-18,2.0141045E-16
7536.593,3.925516E-16,6.0005183E-18,1.8504643E-16
7540.807,3.7953431E-16,5.913196E-18,1.7621053E-16
7545.0215,3.86649E-16,5.9666816E-18,1.805047E-16
7549.236,3.9685786E-16,6.021931E-18,1.8180822E-16
7553.4497,3.896696E-16,6.024912E-18,1.9130023E-16
7557.664,3.9796464E-16,6.1209194E-18,2.07133E-16
7561.8784,3.9720427E-16,6.269209E-18,2.5129593E-16
7566.093,3.914616E-16,6.3180655E-18,2.7230293E-16
7570.307,3.873913E-16,6.2814594E-18,2.662647E-16
7574.521,4.0550612E-16,6.2892982E-18,2.4553481E-16
7578.7354,4.130582E-16,6.1622296E-18,2.0567831E-16
7582.9497,4.028428E-16,6.0292115E-18,2.0108573E-16
7587.164,4.120937E-16,5.8783896E-18,1.9115772E-16
7591.3784,4.1174393E-16,5.5265608E-18,1.6576902E-16
7595.5923,3.7825045E-16,4.962119E-18,1.3330181E-16
7599.8066,3.5363827E-16,4.5391085E-18,1.1863824E-16
7604.021,3.8426798E-16,4.417871E-18,1.0867484E-16
7608.2354,4.972638E-16,4.7628667E-18,1.1917726E-16
7612.4497,5.4581395E-16,5.1648293E-18,1.4438944E-16
7616.6636,5.1636404E-16,5.3867126E-18,1.710272E-16
7620.878,4.798552E-16,5.4251393E-18,1.8122889E-16
7625.0923,4.324923E-16,5.2341185E-18,1.6495661E-16
7629.3066,4.2709109E-16,5.145284E-18,1.4784032E-16
7633.521,4.2196127E-16,5.1038272E-18,1.371052E-16
7637.7354,4.3600854E-16,5.1849943E-18,1.2857199E-16
7641.949,4.5510006E-16,5.3920116E-18,1.3707713E-16
7646.1636,4.3500727E-16,5.480075E-18,1.4580601E-16
7650.378,4.4319773E-16,5.6846912E-18,1.5951974E-16
7654.5923,4.518677E-16,5.8772494E-18,1.710003E-16
7658.8066,4.2460467E-16,5.891472E-18,1.763859E-16
7663.0205,4.1920367E-16,5.9477996E-18,1.7499661E-16
7667.235,4.3099228E-16,6.023746E-18,1.6282074E-16
7671.449,4.1887918E-16,6.0368832E-18,1.6543457E-16
7675.6636,4.2495606E-16,6.1158273E-18,1.6732069E-16
7679.878,4.237436E-16,6.152849E-18,1.6901042E-16
7684.092,4.1824973E-16,6.2416005E-18,1.9343518E-16
7688.306,4.271608E-16,6.3219776E-18,1.9771954E-16
7692.5205,4.2643514E-16,6.395829E-18,2.143008E-16
7696.735,4.3547377E-16,6.4477033E-18,2.1245925E-16
7700.949,4.2482284E-16,6.702242E-18,3.0063796E-16
7705.163,4.098457E-16,7.1541734E-18,4.6448703E-16
7709.3774,4.1020146E-16,7.4947055E-18,5.7965636E-16
7713.592,4.0148578E-16,7.575829E-18,6.1821557E-16
7717.806,3.9816112E-16,7.3203135E-18,5.294397E-16
7722.0205,4.2230763E-16,6.8721702E-18,3.445556E-16
7726.235,4.2646743E-16,6.6116625E-18,2.5619554E-16
7730.4487,4.4005135E-16,6.577471E-18,2.2554682E-16
7734.663,4.2528984E-16,6.4714463E-18,2.1092767E-16
7738.8774,4.1808615E-16,6.8015414E-18,3.1873212E-16
7743.092,4.071796E-16,7.2810175E-18,4.883968E-16
7747.306,4.044002E-16,7.384863E-18,5.2599534E-16
7751.52,4.0509226E-16,7.478949E-18,5.547194E-16
7755.7344,4.156987E-16,7.104093E-18,4.107852E-16
7759.9487,4.0951642E-16,6.7620774E-18,3.0886426E-16
7764.163,4.157523E-16,6.684948E-18,2.7450096E-16
7768.3774,4.189618E-16,6.5868785E-18,2.3988934E-16
7772.5913,4.104699E-16,6.670459E-18,2.7414486E-16
7776.8057,4.2500934E-16,6.721814E-18,2.701689E-16
7781.02,4.3378937E-16,6.884187E-18,3.0544834E-16
7785.2344,4.3451877E-16,7.196012E-18,4.0096224E-16
7789.4487,4.522374E-16,7.285718E-18,4.0310586E-16
7793.6626,4.57071E-16,7.294578E-18,3.9765664E-16
7797.877,4.401066E-16,7.1017674E-18,3.5690437E-16
7802.0913,4.1774924E-16,6.811764E-18,2.9410037E-16
7806.3057,4.1927654E-16,6.8587777E-18,3.0486222E-16
7810.52,4.4680024E-16,7.266202E-18,3.9417724E-16
7814.7344,4.2948843E-16,7.429105E-18,4.703357E-16
7818.948,4.2202832E-16,7.3926935E-18,4.6591905E-16
7823.1626,4.0797855E-16,7.21925E-18,4.2708314E-16
7827.377,4.258317E-16,6.8326248E-18,2.7860504E-16
7831.5913,4.39157E-16,6.7688107E-18,2.3941656E-16
7835.8057,4.3539354E-16,6.8520937E-18,2.6757278E-16
7840.0195,4.3118278E-16,7.047631E-18,3.3135E-16
7844.234,4.357134E-16,7.556264E-18,4.881489E-16
7848.448,4.3332842E-16,7.6944035E-18,5.3754384E-16
7852.6626,4.020919E-16,7.7426115E-18,5.9552065E-16
7856.877,4.128138E-16,7.609314E-18,5.3275964E-16
7861.091,4.2926134E-16,7.418946E-18,4.4342813E-16
7865.305,4.2802422E-16,7.284523E-18,3.9933773E-16
7869.5195,4.2478575E-16,7.2633654E-18,3.9557707E-16
7873.734,4.1555304E-16,7.210773E-18,3.887346E-16
7877.948,4.309218E-16,7.2152856E-18,3.6761346E-16
7882.162,4.3760507E-16,7.379202E-18,4.0878583E-16
7886.3765,4.252593E-16,7.220075E-18,3.7317532E-16
7890.591,4.528049E-16,7.211581E-18,3.3170387E-16
7894.805,4.3507826E-16,6.919091E-18,2.6473957E-16
7899.0195,4.289832E-16,6.768777E-18,2.2648226E-16
7903.234,4.47349E-16,7.453278E-18,4.0923907E-16
7907.4478,4.465307E-16,7.894302E-18,5.552637E-16
7911.662,4.3926904E-16,8.1632775E-18,6.57162E-16
7915.8765,4.4421134E-16,8.125719E-18,6.342615E-16
7920.091,4.4318646E-16,7.674206E-18,4.766645E-16
7924.305,4.4855784E-16,7.4458506E-18,3.9141954E-16
7928.519,4.2928702E-16,7.08415E-18,3.0332589E-16
7932.7334,4.2607245E-16,6.996656E-18,2.777786E-16
7936.9478,4.1190048E-16,6.834975E-18,2.4697202E-16
7941.162,4.2921018E-16,6.934443E-18,2.5077305E-16
7945.3765,4.525084E-16,7.040404E-18,2.4850758E-16
7949.5903,4.218895E-16,6.9057996E-18,2.487878E-16
7953.8047,4.1619694E-16,7.2063115E-18,3.4581068E-16
7958.019,4.087188E-16,7.430866E-18,4.230357E-16
7962.2334,4.1505247E-16,7.513183E-18,4.3854792E-16
7966.4478,4.1296424E-16,7.51078E-18,4.3861343E-16
7970.6616,4.197502E-16,7.314367E-18,3.6312578E-16
7974.876,4.1318336E-16,7.117489E-18,3.0973552E-16
7979.0903,4.1617212E-16,7.211259E-18,3.2986118E-16
7983.3047,4.0070294E-16,7.4749284E-18,4.312589E-16
7987.519,4.0970518E-16,7.6740135E-18,4.7915595E-16
7991.7334,4.2148622E-16,7.662433E-18,4.563508E-16
7995.9473,4.1407312E-16,7.445546E-18,3.953591E-16
8000.1616,4.0315735E-16,6.944635E-18,2.5905235E-16
8004.376,4.0580539E-16,6.9189754E-18,2.4607414E-16
8008.5903,4.26842E-16,7.042613E-18,2.5145195E-16
8012.8047,4.154985E-16,7.183424E-18,3.047215E-16
8017.0186,4.2205209E-16,7.5326566E-18,3.986707E-16
8021.233,3.9420482E-16,7.487249E-18,4.2134995E-16
8025.4473,3.8857012E-16,7.381897E-18,3.935454E-16
8029.6616,3.956505E-16,7.138755E-18,3.0836838E-16
8033.876,3.9394632E-16,6.784496E-18,2.0730271E-16
8038.09,4.1128638E-16,6.739517E-18,1.688251E-16
8042.304,4.140731E-16,6.8849592E-18,2.0269619E-16
8046.5186,4.0773082E-16,6.9468266E-18,2.2469886E-16
8050.733,4.0461808E-16,7.072815E-18,2.6123362E-16
8054.9473,4.1392533E-16,7.237572E-18,2.9292729E-16
8059.161,4.162292E-16,7.210194E-18,2.788592E-16
8063.3755,4.0355156E-16,7.115412E-18,2.6641076E-16
8067.59,4.0338843E-16,6.938582E-18,2.1444583E-16
